 62 º; Nova Odessa (SP); 0,791; 0,755; 0,861; 0,762
 62 º; Ipiranga do Sul (RS); 0,791; 0,818; 0,866; 0,698
 62 º; Saltinho (SP); 0,791; 0,771; 0,857; 0,750
 67 º; Votuporanga (SP); 0,790; 0,772; 0,857; 0,744
 67 º; Santa Cruz da Conceição (SP); 0,790; 0,830; 0,876; 0,679
 67 º; Adamantina (SP); 0,790; 0,772; 0,852; 0,750
 67 º; Chapecó (SC); 0,790; 0,779; 0,871; 0,727
 71 º; Cândido Rodrigues (SP); 0,789; 0,747; 0,863; 0,762
 71 º; Uberlândia (MG); 0,789; 0,776; 0,885; 0,716
 71 º; Barretos (SP); 0,789; 0,762; 0,875; 0,738
 71 º; Luzerna (SC); 0,789; 0,781; 0,877; 0,718
 71 º; Lagoa dos Três Cantos (RS); 0,789; 0,765; 0,852; 0,754
 76 º; Araçatuba (SP); 0,788; 0,782; 0,841; 0,744
 76 º; Cruzeiro (SP); 0,788; 0,742; 0,871; 0,758
 76 º; Mairiporã (SP); 0,788; 0,767; 0,881; 0,723
 76 º; Barra Bonita (SP); 0,788; 0,762; 0,869; 0,739
 76 º; Criciúma (SC); 0,788; 0,786; 0,846; 0,737
 76 º; Indaiatuba (SP); 0,788; 0,791; 0,837; 0,738
 76 º; Caçapava (SP); 0,788; 0,754; 0,858; 0,755
 76 º; Fernando de Noronha (PE); 0,788; 0,781; 0,839; 0,748
 76 º; Palmas (TO); 0,788; 0,789; 0,827; 0,749
 85 º; Itajubá (MG); 0,787; 0,767; 0,884; 0,718
 85 º; Espírito Santo do Pinhal (SP); 0,787; 0,784; 0,872; 0,712
 87 º; Garibaldi (RS); 0,786; 0,825; 0,856; 0,688
 87 º; Pompéia (SP); 0,786; 0,750; 0,864; 0,748
 87 º; Porto União (SC); 0,786; 0,752; 0,891; 0,724
 87 º; Lins (SP); 0,786; 0,762; 0,869; 0,733
 87 º; Barueri (SP); 0,786; 0,791; 0,866; 0,708
 92 º; Piracicaba (SP); 0,785; 0,797; 0,848; 0,717
 92 º; Amparo (SP); 0,785; 0,780; 0,871; 0,711
 92 º; Nova Araçá (RS); 0,785; 0,796; 0,843; 0,722
 92 º; Cuiabá (MT); 0,785; 0,800; 0,834; 0,726
 92 º; Catanduva (SP); 0,785; 0,767; 0,853; 0,740
 92 º; Casca (RS); 0,785; 0,778; 0,847; 0,733
 92 º; Tremembé (SP); 0,785; 0,769; 0,873; 0,720
 92 º; Monte Aprazível (SP); 0,785; 0,781; 0,861; 0,720
 100 º; Santa Fé do Sul (SP); 0,784; 0,763; 0,840; 0,751
 100 º; Ribeirão Pires (SP); 0,784; 0,749; 0,847; 0,760
 100 º; Ivoti (RS); 0,784; 0,780; 0,848; 0,729
 100 º; Jaguariúna (SP); 0,784; 0,782; 0,862; 0,715
 100 º; Santa Maria (RS); 0,784; 0,795; 0,848; 0,715
 100 º; Salto Veloso (SC); 0,784; 0,778; 0,880; 0,705
 100 º; Arujá (SP); 0,784; 0,761; 0,866; 0,730
 100 º; Timbó (SC); 0,784; 0,807; 0,856; 0,697
 100 º; Campo Grande (MS); 0,784; 0,790; 0,844; 0,724
 100 º; Mogi Mirim (SP); 0,784; 0,767; 0,879; 0,715
 110 º; Horizontina (RS); 0,783; 0,782; 0,858; 0,716
 110 º; Pinhalzinho (SC); 0,783; 0,758; 0,886; 0,716
 110 º; Mogi das Cruzes (SP); 0,783; 0,762; 0,851; 0,740
 113 º; Cascavel (PR); 0,782; 0,776; 0,846; 0,728
 113 º; Caxias do Sul (RS); 0,782; 0,812; 0,860; 0,686
 113 º; Pato Branco (PR); 0,782; 0,778; 0,845; 0,728
 113 º; Cerquilho (SP); 0,782; 0,758; 0,854; 0,739
 113 º; Lavras (MG); 0,782; 0,757; 0,880; 0,719
 113 º; São Bento do Sul (SC); 0,782; 0,763; 0,871; 0,719
 119 º; Caieiras (SP); 0,781; 0,740; 0,861; 0,749
 119 º; Ijuí (RS); 0,781; 0,786; 0,858; 0,707
 119 º; Santo Amaro da Imperatriz (SC); 0,781; 0,753; 0,890; 0,710
 119 º; Bombinhas (SC); 0,781; 0,753; 0,864; 0,732
 119 º; Maravilha (SC); 0,781; 0,758; 0,886; 0,708
 119 º; Águas da Prata (SP); 0,781; 0,750; 0,886; 0,716
 119 º; Lacerdópolis (SC); 0,781; 0,763; 0,883; 0,708
 119 º; Santa Bárbara D'Oeste (SP); 0,781; 0,752; 0,867; 0,731
 119 º; Araras (SP); 0,781; 0,763; 0,859; 0,728
 128 º; Bebedouro (SP); 0,780; 0,756; 0,853; 0,735
 128 º; Cocal do Sul (SC); 0,780; 0,747; 0,859; 0,740
 128 º; Pomerode (SC); 0,780; 0,780; 0,886; 0,687
 128 º; Franca (SP); 0,780; 0,749; 0,842; 0,753
 128 º; Vista Alegre do Prata (RS); 0,780; 0,809; 0,847; 0,692
 128 º; Nova Petrópolis (RS); 0,780; 0,775; 0,890; 0,688
 128 º; Boituva (SP); 0,780; 0,757; 0,861; 0,728
 128 º; Braço do Trombudo (SC); 0,780; 0,766; 0,883; 0,702
 128 º; Orlândia (SP); 0,780; 0,765; 0,882; 0,703
 128 º; Corupá (SC); 0,780; 0,768; 0,873; 0,707
 128 º; Cotia (SP); 0,780; 0,789; 0,851; 0,707
 128 º; Birigui (SP); 0,780; 0,743; 0,869; 0,734
 128 º; Salto (SP); 0,780; 0,755; 0,837; 0,751
 141 º; Poços de Caldas (MG); 0,779; 0,768; 0,872; 0,706
 141 º; Andradina (SP); 0,779; 0,762; 0,885; 0,702
 141 º; Piratininga (SP); 0,779; 0,762; 0,859; 0,723
 141 º; Seara (SC); 0,779; 0,804; 0,872; 0,674
 145 º; Bento Gonçalves (RS); 0,778; 0,805; 0,842; 0,695
 145 º; Varginha (MG); 0,778; 0,760; 0,875; 0,707
 145 º; Juiz de Fora (MG); 0,778; 0,784; 0,844; 0,711
 145 º; Ourinhos (SP); 0,778; 0,753; 0,859; 0,727
 145 º; Jaú (SP); 0,778; 0,768; 0,886; 0,693
 145 º; Londrina (PR); 0,778; 0,789; 0,837; 0,712
 145 º; Tietê (SP); 0,778; 0,764; 0,884; 0,698
 145 º; Jaboticabal (SP); 0,778; 0,778; 0,851; 0,710
 145 º; Itatiba (SP); 0,778; 0,788; 0,844; 0,708
 145 º; Lajeado (RS); 0,778; 0,796; 0,840; 0,704
 145 º; Braço do Norte (SC); 0,778; 0,746; 0,881; 0,716
 145 º; Nova Bréscia (RS); 0,778; 0,836; 0,847; 0,666
 157 º; Victor Graeff (RS); 0,777; 0,774; 0,840; 0,722
 157 º; José Bonifácio (SP); 0,777; 0,752; 0,869; 0,717
 157 º; Selbach (RS); 0,777; 0,785; 0,841; 0,710
 157 º; Indaial (SC); 0,777; 0,767; 0,873; 0,701
 157 º; Louveira (SP); 0,777; 0,783; 0,861; 0,697
 157 º; Mafra (SC); 0,777; 0,738; 0,880; 0,723
 157 º; Jacareí (SP); 0,777; 0,749; 0,837; 0,749
 157 º; Sarandi (RS); 0,777; 0,776; 0,858; 0,705
 157 º; Lagoa Santa (MG); 0,777; 0,790; 0,857; 0,693
 157 º; Pinheiro Preto (SC); 0,777; 0,762; 0,866; 0,712
 157 º; Farroupilha (RS); 0,777; 0,783; 0,861; 0,696
 168 º; Iracemápolis (SP); 0,776; 0,742; 0,863; 0,729
 168 º; Itaú de Minas (MG); 0,776; 0,761; 0,862; 0,711
 168 º; Bragança Paulista (SP); 0,776; 0,772; 0,861; 0,704
 168 º; Erechim (RS); 0,776; 0,782; 0,833; 0,716
 168 º; Passo Fundo (RS); 0,776; 0,787; 0,849; 0,699
 168 º; Jales (SP); 0,776; 0,750; 0,855; 0,730
 168 º; Osasco (SP); 0,776; 0,776; 0,840; 0,718
 168 º; Araçoiaba da Serra (SP); 0,776; 0,751; 0,860; 0,723
 168 º; Pirapozinho (SP); 0,776; 0,740; 0,863; 0,733
 168 º; Dracena (SP); 0,776; 0,752; 0,842; 0,737
 178 º; Xanxerê (SC); 0,775; 0,760; 0,861; 0,711
 178 º; Limeira (SP); 0,775; 0,761; 0,852; 0,719
 178 º; Ceres (GO); 0,775; 0,753; 0,842; 0,733
 178 º; Itapiranga (SC); 0,775; 0,766; 0,842; 0,723
 178 º; Viçosa (MG); 0,775; 0,758; 0,883; 0,696
 178 º; Santa Rita do Passa Quatro (SP); 0,775; 0,764; 0,887; 0,686
 178 º; Trombudo Central (SC); 0,775; 0,760; 0,880; 0,696
 185 º; Ouro (SC); 0,774; 0,774; 0,884; 0,677
 185 º; Treviso (SC); 0,774; 0,737; 0,882; 0,714
 185 º; Massaranduba (SC); 0,774; 0,749; 0,867; 0,714
 185 º; Mogi Guaçu (SP); 0,774; 0,740; 0,852; 0,736
 185 º; Siderópolis (SC); 0,774; 0,751; 0,880; 0,701
 185 º; Marau (RS); 0,774; 0,773; 0,857; 0,699
 185 º; Francisco Beltrão (PR); 0,774; 0,758; 0,844; 0,726
 185 º; Cruzália (SP); 0,774; 0,698; 0,853; 0,778
 185 º; Marechal Cândido Rondon (PR); 0,774; 0,782; 0,842; 0,704
 185 º; Pouso Alegre (MG); 0,774; 0,755; 0,872; 0,704
 185 º; São José do Rio Pardo (SP); 0,774; 0,744; 0,868; 0,717
 185 º; Pedrinhas Paulista (SP); 0,774; 0,749; 0,837; 0,739
 197 º; Paraí (RS); 0,773; 0,787; 0,866; 0,679
 197 º; Itu (SP); 0,773; 0,782; 0,854; 0,692
 197 º; Auriflama (SP); 0,773; 0,746; 0,840; 0,738
 197 º; Araguari (MG); 0,773; 0,740; 0,871; 0,716
 197 º; Serra Alta (SC); 0,773; 0,758; 0,879; 0,694
 197 º; Santana da Ponte Pensa (SP); 0,773; 0,751; 0,840; 0,733
 197 º; Rio das Ostras (RJ); 0,773; 0,784; 0,854; 0,689
 197 º; Pindamonhangaba (SP); 0,773; 0,745; 0,843; 0,736
 197 º; Olímpia (SP); 0,773; 0,737; 0,867; 0,724
 197 º; Veranópolis (RS); 0,773; 0,797; 0,838; 0,692
 197 º; Santa Cruz do Sul (RS); 0,773; 0,782; 0,852; 0,693
 197 º; Matão (SP); 0,773; 0,766; 0,847; 0,713
 197 º; Sebastianópolis do Sul (SP); 0,773; 0,748; 0,835; 0,740
 210 º; São Sebastião (SP); 0,772; 0,747; 0,875; 0,703
 210 º; Aratiba (RS); 0,772; 0,801; 0,856; 0,670
 210 º; Uberaba (MG); 0,772; 0,772; 0,845; 0,705
 210 º; Araxá (MG); 0,772; 0,756; 0,858; 0,709
 210 º; Santo Ângelo (RS); 0,772; 0,765; 0,863; 0,696
 210 º; Recife (PE); 0,772; 0,798; 0,825; 0,698
 210 º; Sales Oliveira (SP); 0,772; 0,738; 0,845; 0,739
 210 º; Monções (SP); 0,772; 0,731; 0,814; 0,773
 210 º; Urussanga (SC); 0,772; 0,756; 0,876; 0,695
 210 º; Santa Salete (SP); 0,772; 0,712; 0,864; 0,748
 220 º; Lajeado Grande (SC); 0,771; 0,750; 0,858; 0,712
 220 º; Maracaí (SP); 0,771; 0,711; 0,850; 0,758
 220 º; Volta Redonda (RJ); 0,771; 0,763; 0,833; 0,720
 220 º; Itá (SC); 0,771; 0,747; 0,879; 0,698
 220 º; Poá (SP); 0,771; 0,710; 0,856; 0,754
 220 º; Ipatinga (MG); 0,771; 0,752; 0,864; 0,705
 220 º; Tupã (SP); 0,771; 0,764; 0,852; 0,704
 227 º; Ouroeste (SP); 0,770; 0,717; 0,866; 0,736
 227 º; Lages (SC); 0,770; 0,755; 0,867; 0,697
 227 º; Montes Claros (MG); 0,770; 0,707; 0,868; 0,744
 227 º; Aracaju (SE); 0,770; 0,784; 0,823; 0,708
 227 º; Santa Rosa de Viterbo (SP); 0,770; 0,746; 0,868; 0,704
 227 º; Macatuba (SP); 0,770; 0,763; 0,859; 0,697
 227 º; Armazém (SC); 0,770; 0,743; 0,882; 0,698
 227 º; Oriente (SP); 0,770; 0,717; 0,837; 0,761
 227 º; Timóteo (MG); 0,770; 0,737; 0,836; 0,742
 227 º; Presidente Castello Branco (SC); 0,770; 0,813; 0,883; 0,637
 227 º; Vargem Grande Paulista (SP); 0,770; 0,755; 0,884; 0,683
 238 º; Tupi Paulista (SP); 0,769; 0,762; 0,835; 0,715
 238 º; Santa Rosa (RS); 0,769; 0,752; 0,871; 0,693
 238 º; Taboão da Serra (SP); 0,769; 0,742; 0,863; 0,710
 238 º; Cosmópolis (SP); 0,769; 0,746; 0,876; 0,697
 238 º; São Carlos (SC); 0,769; 0,763; 0,867; 0,688
 238 º; Campo Limpo Paulista (SP); 0,769; 0,733; 0,840; 0,739
 238 º; Schroeder (SC); 0,769; 0,750; 0,855; 0,710
 238 º; Garça (SP); 0,769; 0,737; 0,849; 0,728
 238 º; Arroio do Meio (RS); 0,769; 0,750; 0,860; 0,706
 238 º; Pedreira (SP); 0,769; 0,750; 0,864; 0,701
 238 º; Barbacena (MG); 0,769; 0,751; 0,881; 0,687
 249 º; Lucas do Rio Verde (MT); 0,768; 0,766; 0,833; 0,710
 249 º; Toledo (PR); 0,768; 0,755; 0,855; 0,702
 249 º; Nova Veneza (SC); 0,768; 0,741; 0,869; 0,703
 249 º; Nova Boa Vista (RS); 0,768; 0,764; 0,836; 0,708
 249 º; São Luís (MA); 0,768; 0,741; 0,813; 0,752
 249 º; Resende (RJ); 0,768; 0,762; 0,839; 0,709
 249 º; São Vicente (SP); 0,768; 0,738; 0,857; 0,716
 249 º; Palotina (PR); 0,768; 0,760; 0,864; 0,689
 249 º; Três Passos (RS); 0,768; 0,745; 0,858; 0,710
 249 º; São Roque (SP); 0,768; 0,765; 0,863; 0,687
 249 º; Igarapava (SP); 0,768; 0,809; 0,835; 0,671
 249 º; Bilac (SP); 0,768; 0,743; 0,845; 0,722
 249 º; Maracajá (SC); 0,768; 0,752; 0,861; 0,699
 249 º; Monte Alto (SP); 0,768; 0,746; 0,859; 0,707
 249 º; São Marcos (RS); 0,768; 0,775; 0,855; 0,683
 249 º; Regente Feijó (SP); 0,768; 0,735; 0,818; 0,752
 265 º; Serra Negra (SP); 0,767; 0,764; 0,873; 0,676
 265 º; Votorantim (SP); 0,767; 0,720; 0,838; 0,747
 265 º; Capivari de Baixo (SC); 0,767; 0,724; 0,870; 0,716
 265 º; Orindiúva (SP); 0,767; 0,719; 0,824; 0,762
 265 º; Estrela (RS); 0,767; 0,776; 0,850; 0,684
 265 º; Avaré (SP); 0,767; 0,751; 0,866; 0,695
 265 º; Dois Vizinhos (PR); 0,767; 0,747; 0,850; 0,711
 265 º; Encantado (RS); 0,767; 0,764; 0,858; 0,687
 265 º; Novo Xingu (RS); 0,767; 0,749; 0,850; 0,708
 274 º; Cedral (SP); 0,766; 0,749; 0,872; 0,689
 274 º; Poloni (SP); 0,766; 0,736; 0,853; 0,717
 274 º; Mauá (SP); 0,766; 0,721; 0,852; 0,733
 274 º; Nova Prata (RS); 0,766; 0,782; 0,839; 0,686
 274 º; Parnamirim (RN); 0,766; 0,750; 0,825; 0,726
 274 º; Santiago (RS); 0,766; 0,746; 0,882; 0,682
 274 º; Ivatuba (PR); 0,766; 0,718; 0,837; 0,748
 274 º; Peritiba (SC); 0,766; 0,762; 0,882; 0,669
 274 º; Pereira Barreto (SP); 0,766; 0,728; 0,845; 0,732
 274 º; Capivari do Sul (RS); 0,766; 0,805; 0,836; 0,668
 274 º; Alumínio (SP); 0,766; 0,729; 0,841; 0,732
 274 º; Carazinho (RS); 0,766; 0,756; 0,840; 0,707
 274 º; São Simão (SP); 0,766; 0,732; 0,852; 0,722
 274 º; Lorena (SP); 0,766; 0,736; 0,856; 0,713
 274 º; Catalão (GO); 0,766; 0,769; 0,819; 0,715
 289 º; Ituverava (SP); 0,765; 0,768; 0,841; 0,694
 289 º; Guaporé (RS); 0,765; 0,781; 0,837; 0,685
 289 º; Atibaia (SP); 0,765; 0,786; 0,851; 0,670
 289 º; Ibirubá (RS); 0,765; 0,786; 0,848; 0,671
 289 º; Imbituba (SC); 0,765; 0,734; 0,868; 0,703
 289 º; Suzano (SP); 0,765; 0,708; 0,873; 0,723
 289 º; Gaspar (SC); 0,765; 0,770; 0,889; 0,655
 289 º; São Domingos (SC); 0,765; 0,769; 0,861; 0,675
 289 º; Espumoso (RS); 0,765; 0,747; 0,884; 0,677
 289 º; Não-Me-Toque (RS); 0,765; 0,784td><td>0,847; 0,673
 289 º; Colinas (RS); 0,765; 0,786; 0,840; 0,678
 289 º; Patos de Minas (MG); 0,765; 0,749; 0,855; 0,698
 289 º; Nova Erechim (SC); 0,765; 0,767; 0,851; 0,686
 289 º; Maricá (RJ); 0,765; 0,761; 0,850; 0,692
 289 º; Nova Europa (SP); 0,765; 0,718; 0,869; 0,718
 304 º; Santo Antônio do Palma (RS); 0,764; 0,787; 0,853; 0,665
 304 º; Arroio Trinta (SC); 0,764; 0,781; 0,873; 0,653
 304 º; Gramado (RS); 0,764; 0,783; 0,861; 0,662
 304 º; Rondinha (RS); 0,764; 0,780; 0,842; 0,678
 304 º; Lençóis Paulista (SP); 0,764; 0,743; 0,837; 0,717
 304 º; Ouro Branco (MG); 0,764; 0,753; 0,872; 0,680
 304 º; Cerro Largo (RS); 0,764; 0,752; 0,849; 0,698
 304 º; São Valentim do Sul (RS); 0,764; 0,776; 0,848; 0,677
 304 º; Videira (SC); 0,764; 0,772; 0,857; 0,675
 304 º; Cachoeira Paulista (SP); 0,764; 0,733; 0,837; 0,728
 304 º; Imbé (RS); 0,764; 0,825; 0,847; 0,638
 304 º; Montauri (RS); 0,764; 0,790; 0,852; 0,662
 304 º; Rosana (SP); 0,764; 0,749; 0,818; 0,728
 304 º; Macaé (RJ); 0,764; 0,792; 0,828; 0,681
 304 º; Divinópolis (MG); 0,764; 0,753; 0,844; 0,702
 304 º; Paraíso do Tocantins (TO); 0,764; 0,759; 0,831; 0,706
 320 º; São Domingos do Sul (RS); 0,763; 0,780; 0,839; 0,680
 320 º; Medianeira (PR); 0,763; 0,762; 0,849; 0,686
 320 º; Presidente Venceslau (SP); 0,763; 0,749; 0,837; 0,708
 320 º; São Pedro do Butiá (RS); 0,763; 0,760; 0,843; 0,694
 320 º; Guararapes (SP); 0,763; 0,727; 0,840; 0,726
 320 º; Natal (RN); 0,763; 0,768; 0,835; 0,694
 320 º; João Pessoa (PB); 0,763; 0,770; 0,832; 0,693
 320 º; Paranavaí (PR); 0,763; 0,750; 0,844; 0,703
 320 º; Itapetininga (SP); 0,763; 0,728; 0,864; 0,705
 320 º; Gabriel Monteiro (SP); 0,763; 0,721; 0,809; 0,762
 320 º; Ponta Grossa (PR); 0,763; 0,755; 0,837; 0,703
 320 º; Barra Funda (RS); 0,763; 0,731; 0,856; 0,710
 320 º; Fagundes Varela (RS); 0,763; 0,773; 0,852; 0,674
 320 º; Buritama (SP); 0,763; 0,736; 0,839; 0,720
 320 º; Guarulhos (SP); 0,763; 0,746; 0,831; 0,717
 335 º; Paraguaçu Paulista (SP); 0,762; 0,717; 0,836; 0,739
 335 º; Sumaré (SP); 0,762; 0,744; 0,845; 0,705
 335 º; David Canabarro (RS); 0,762; 0,740; 0,870; 0,688
 335 º; Saldanha Marinho (RS); 0,762; 0,745; 0,841; 0,706
 335 º; Itupeva (SP); 0,762; 0,750; 0,844; 0,699
 335 º; Serranópolis do Iguaçu (PR); 0,762; 0,778; 0,859; 0,662
 335 º; Boa Vista do Buricá (RS); 0,762; 0,761; 0,834; 0,697
 335 º; Mirassol (SP); 0,762; 0,748; 0,846; 0,698
 335 º; Osvaldo Cruz (SP); 0,762; 0,740; 0,837; 0,713
 335 º; Itapira (SP); 0,762; 0,750; 0,852; 0,692
 335 º; Torres (RS); 0,762; 0,750; 0,862; 0,685
 335 º; São Joaquim da Barra (SP); 0,762; 0,740; 0,847; 0,706
 335 º; Mococa (SP); 0,762; 0,756; 0,827; 0,709
 335 º; Santa Cruz do Rio Pardo (SP); 0,762; 0,744; 0,867; 0,686
 335 º; São Francisco do Sul (SC); 0,762; 0,740; 0,856; 0,699
 350 º; Nova Pádua (RS); 0,761; 0,762; 0,852; 0,678
 350 º; Indiana (SP); 0,761; 0,714; 0,843; 0,733
 350 º; Alfenas (MG); 0,761; 0,737; 0,841; 0,712
 350 º; Panambi (RS); 0,761; 0,752; 0,848; 0,691
 350 º; Itapoá (SC); 0,761; 0,739; 0,874; 0,682
 350 º; Entre Rios do Oeste (PR); 0,761; 0,778; 0,826; 0,686
 350 º; Umuarama (PR); 0,761; 0,755; 0,836; 0,698
 350 º; Vila Maria (RS); 0,761; 0,791; 0,839; 0,664
 350 º; Santa Rita D'Oeste (SP); 0,761; 0,711; 0,839; 0,740
 350 º; São João do Oeste (SC); 0,761; 0,756; 0,873; 0,668
 350 º; Taió (SC); 0,761; 0,749; 0,879; 0,670
 350 º; Batatais (SP); 0,761; 0,766; 0,840; 0,685
 350 º; Conselheiro Lafaiete (MG); 0,761; 0,736; 0,860; 0,697
 350 º; Iguaba Grande (RJ); 0,761; 0,744; 0,841; 0,704
 350 º; Zortéa (SC); 0,761; 0,752; 0,885; 0,661
 350 º; Sertãozinho (SP); 0,761; 0,768; 0,855; 0,672
 366 º; Itaara (RS); 0,760; 0,761; 0,841; 0,687
 366 º; Sete Lagoas (MG); 0,760; 0,742; 0,840; 0,705
 366 º; Goiandira (GO); 0,760; 0,711; 0,849; 0,727
 366 º; Campinas do Sul (RS); 0,760; 0,753; 0,842; 0,691
 366 º; Araranguá (SC); 0,760; 0,745; 0,853; 0,691
 366 º; Santa Adélia (SP); 0,760; 0,750; 0,835; 0,702
 366 º; Tapejara (RS); 0,760; 0,763; 0,837; 0,688
 366 º; Serafina Corrêa (RS); 0,760; 0,755; 0,843; 0,690
 366 º; Tijucas (SC); 0,760; 0,747; 0,873; 0,672
 366 º; Jandira (SP); 0,760; 0,738; 0,841; 0,706
 366 º; Rio Negro (PR); 0,760; 0,721; 0,863; 0,705
 366 º; Taiúva (SP); 0,760; 0,732; 0,835; 0,718
 366 º; Modelo (SC); 0,760; 0,751; 0,886; 0,659
 366 º; Descalvado (SP); 0,760; 0,740; 0,865; 0,687
 366 º; Frederico Westphalen (RS); 0,760; 0,754; 0,846; 0,688
 366 º; Porto Belo (SC); 0,760; 0,750; 0,886; 0,660
 366 º; Estrela D'Oeste (SP); 0,760; 0,712; 0,873; 0,705
 383 º; Várzea Paulista (SP); 0,759; 0,720; 0,863; 0,705
 383 º; Penápolis (SP); 0,759; 0,748; 0,859; 0,680
 383 º; Iporã do Oeste (SC); 0,759; 0,743; 0,847; 0,695
 383 º; Monte Alegre do Sul (SP); 0,759; 0,752; 0,858; 0,678
 383 º; Santo Antônio do Planalto (RS); 0,759; 0,701; 0,885; 0,705
 383 º; Nova Candelária (RS); 0,759; 0,794; 0,856; 0,643
 383 º; Salvador (BA); 0,759; 0,772; 0,835; 0,679
 383 º; Cornélio Procópio (PR); 0,759; 0,746; 0,848; 0,692
 383 º; São Lourenço (MG); 0,759; 0,746; 0,871; 0,673
 383 º; Presidente Getúlio (SC); 0,759; 0,764; 0,874; 0,654
 383 º; Taquaral (SP); 0,759; 0,742; 0,823; 0,716
 383 º; Caraguatatuba (SP); 0,759; 0,735; 0,845; 0,705
 383 º; Rio das Pedras (SP); 0,759; 0,741; 0,842; 0,700
 383 º; Três de Maio (RS); 0,759; 0,756; 0,834; 0,694
